report_path,page_id,visual_id,visual_type,style_variant,property_path,property_name,property_value,value_type,source_file
/3.Sample Files/Spend Cube.Report,02604e232e37ce8027cd,08c60e9651021e4efedd,slicer,Style 1,data.mode,mode,Dropdown,string,3.Sample Files/Spend Cube.Report/definition/pages/02604e232e37ce8027cd/visuals/08c60e9651021e4efedd/visual.json
/3.Sample Files/Spend Cube.Report,02604e232e37ce8027cd,08c60e9651021e4efedd,slicer,Style 1,header.show,show,true,boolean,3.Sample Files/Spend Cube.Report/definition/pages/02604e232e37ce8027cd/visuals/08c60e9651021e4efedd/visual.json
/3.Sample Files/Spend Cube.Report,02604e232e37ce8027cd,08c60e9651021e4efedd,slicer,Style 1,selection.selectAllCheckboxEnabled,selectAllCheckboxEnabled,true,boolean,3.Sample Files/Spend Cube.Report/definition/pages/02604e232e37ce8027cd/visuals/08c60e9651021e4efedd/visual.json
/3.Sample Files/Spend Cube.Report,02604e232e37ce8027cd,08c60e9651021e4efedd,slicer,Style 1,selection.singleSelect,singleSelect,false,boolean,3.Sample Files/Spend Cube.Report/definition/pages/02604e232e37ce8027cd/visuals/08c60e9651021e4efedd/visual.json
/3.Sample Files/Spend Cube.Report,02604e232e37ce8027cd,08c60e9651021e4efedd,slicer,Style 1,visualHeader.show,show,false,boolean,3.Sample Files/Spend Cube.Report/definition/pages/02604e232e37ce8027cd/visuals/08c60e9651021e4efedd/visual.json
/3.Sample Files/Spend Cube.Report,02604e232e37ce8027cd,0a85bca3e40364b2d41a,tableEx,Style 1,background.show,show,true,boolean,3.Sample Files/Spend Cube.Report/definition/pages/02604e232e37ce8027cd/visuals/0a85bca3e40364b2d41a/visual.json
/3.Sample Files/Spend Cube.Report,02604e232e37ce8027cd,0a85bca3e40364b2d41a,tableEx,Style 1,background.transparency,transparency,0,integer,3.Sample Files/Spend Cube.Report/definition/pages/02604e232e37ce8027cd/visuals/0a85bca3e40364b2d41a/visual.json
/3.Sample Files/Spend Cube.Report,02604e232e37ce8027cd,0a85bca3e40364b2d41a,tableEx,Style 1,columnHeaders.alignment,alignment,Center,string,3.Sample Files/Spend Cube.Report/definition/pages/02604e232e37ce8027cd/visuals/0a85bca3e40364b2d41a/visual.json
/3.Sample Files/Spend Cube.Report,02604e232e37ce8027cd,0a85bca3e40364b2d41a,tableEx,Style 1,columnHeaders.backColor.solid.color,color,"ThemeDataColor(ColorId=3,Percent=0)",string,3.Sample Files/Spend Cube.Report/definition/pages/02604e232e37ce8027cd/visuals/0a85bca3e40364b2d41a/visual.json
/3.Sample Files/Spend Cube.Report,02604e232e37ce8027cd,0a85bca3e40364b2d41a,tableEx,Style 1,columnHeaders.fontColor.solid.color,color,"ThemeDataColor(ColorId=0,Percent=0)",string,3.Sample Files/Spend Cube.Report/definition/pages/02604e232e37ce8027cd/visuals/0a85bca3e40364b2d41a/visual.json
/3.Sample Files/Spend Cube.Report,02604e232e37ce8027cd,0a85bca3e40364b2d41a,tableEx,Style 1,columnHeaders.fontFamily,fontFamily,"''Segoe UI Semibold'', wf_segoe-ui_semibold, helvetica, arial, sans-serif",string,3.Sample Files/Spend Cube.Report/definition/pages/02604e232e37ce8027cd/visuals/0a85bca3e40364b2d41a/visual.json
/3.Sample Files/Spend Cube.Report,02604e232e37ce8027cd,0a85bca3e40364b2d41a,tableEx,Style 1,columnHeaders.fontSize,fontSize,12,integer,3.Sample Files/Spend Cube.Report/definition/pages/02604e232e37ce8027cd/visuals/0a85bca3e40364b2d41a/visual.json
/3.Sample Files/Spend Cube.Report,02604e232e37ce8027cd,0a85bca3e40364b2d41a,tableEx,Style 1,values.fontFamily,fontFamily,Calibri,string,3.Sample Files/Spend Cube.Report/definition/pages/02604e232e37ce8027cd/visuals/0a85bca3e40364b2d41a/visual.json
/3.Sample Files/Spend Cube.Report,02604e232e37ce8027cd,0a85bca3e40364b2d41a,tableEx,Style 1,values.fontSize,fontSize,12,integer,3.Sample Files/Spend Cube.Report/definition/pages/02604e232e37ce8027cd/visuals/0a85bca3e40364b2d41a/visual.json
/3.Sample Files/Spend Cube.Report,02604e232e37ce8027cd,111e917238e703a0c373,slicer,Style 1,data.mode,mode,Dropdown,string,3.Sample Files/Spend Cube.Report/definition/pages/02604e232e37ce8027cd/visuals/111e917238e703a0c373/visual.json
/3.Sample Files/Spend Cube.Report,02604e232e37ce8027cd,111e917238e703a0c373,slicer,Style 1,header.show,show,true,boolean,3.Sample Files/Spend Cube.Report/definition/pages/02604e232e37ce8027cd/visuals/111e917238e703a0c373/visual.json
/3.Sample Files/Spend Cube.Report,02604e232e37ce8027cd,111e917238e703a0c373,slicer,Style 1,selection.selectAllCheckboxEnabled,selectAllCheckboxEnabled,true,boolean,3.Sample Files/Spend Cube.Report/definition/pages/02604e232e37ce8027cd/visuals/111e917238e703a0c373/visual.json
/3.Sample Files/Spend Cube.Report,02604e232e37ce8027cd,111e917238e703a0c373,slicer,Style 1,selection.singleSelect,singleSelect,false,boolean,3.Sample Files/Spend Cube.Report/definition/pages/02604e232e37ce8027cd/visuals/111e917238e703a0c373/visual.json
/3.Sample Files/Spend Cube.Report,02604e232e37ce8027cd,111e917238e703a0c373,slicer,Style 1,visualHeader.show,show,false,boolean,3.Sample Files/Spend Cube.Report/definition/pages/02604e232e37ce8027cd/visuals/111e917238e703a0c373/visual.json
/3.Sample Files/Spend Cube.Report,02604e232e37ce8027cd,12f8292beb7997d79c2b,tableEx,Style 1,background.show,show,true,boolean,3.Sample Files/Spend Cube.Report/definition/pages/02604e232e37ce8027cd/visuals/12f8292beb7997d79c2b/visual.json
/3.Sample Files/Spend Cube.Report,02604e232e37ce8027cd,12f8292beb7997d79c2b,tableEx,Style 1,background.transparency,transparency,0,integer,3.Sample Files/Spend Cube.Report/definition/pages/02604e232e37ce8027cd/visuals/12f8292beb7997d79c2b/visual.json
/3.Sample Files/Spend Cube.Report,02604e232e37ce8027cd,12f8292beb7997d79c2b,tableEx,Style 1,columnHeaders.alignment,alignment,Center,string,3.Sample Files/Spend Cube.Report/definition/pages/02604e232e37ce8027cd/visuals/12f8292beb7997d79c2b/visual.json
/3.Sample Files/Spend Cube.Report,02604e232e37ce8027cd,12f8292beb7997d79c2b,tableEx,Style 1,columnHeaders.backColor.solid.color,color,"ThemeDataColor(ColorId=3,Percent=0)",string,3.Sample Files/Spend Cube.Report/definition/pages/02604e232e37ce8027cd/visuals/12f8292beb7997d79c2b/visual.json
/3.Sample Files/Spend Cube.Report,02604e232e37ce8027cd,12f8292beb7997d79c2b,tableEx,Style 1,columnHeaders.fontColor.solid.color,color,"ThemeDataColor(ColorId=0,Percent=0)",string,3.Sample Files/Spend Cube.Report/definition/pages/02604e232e37ce8027cd/visuals/12f8292beb7997d79c2b/visual.json
/3.Sample Files/Spend Cube.Report,02604e232e37ce8027cd,12f8292beb7997d79c2b,tableEx,Style 1,columnHeaders.fontFamily,fontFamily,"''Segoe UI Semibold'', wf_segoe-ui_semibold, helvetica, arial, sans-serif",string,3.Sample Files/Spend Cube.Report/definition/pages/02604e232e37ce8027cd/visuals/12f8292beb7997d79c2b/visual.json
/3.Sample Files/Spend Cube.Report,02604e232e37ce8027cd,12f8292beb7997d79c2b,tableEx,Style 1,columnHeaders.fontSize,fontSize,12,integer,3.Sample Files/Spend Cube.Report/definition/pages/02604e232e37ce8027cd/visuals/12f8292beb7997d79c2b/visual.json
/3.Sample Files/Spend Cube.Report,02604e232e37ce8027cd,12f8292beb7997d79c2b,tableEx,Style 1,values.fontFamily,fontFamily,Calibri,string,3.Sample Files/Spend Cube.Report/definition/pages/02604e232e37ce8027cd/visuals/12f8292beb7997d79c2b/visual.json
/3.Sample Files/Spend Cube.Report,02604e232e37ce8027cd,12f8292beb7997d79c2b,tableEx,Style 1,values.fontSize,fontSize,12,integer,3.Sample Files/Spend Cube.Report/definition/pages/02604e232e37ce8027cd/visuals/12f8292beb7997d79c2b/visual.json
/3.Sample Files/Spend Cube.Report,02604e232e37ce8027cd,20c4f4b196f0952a45c0,actionButton,Style 2,fill[id=default].fillColor.solid.color,color,"ThemeDataColor(ColorId=0,Percent=0)",string,3.Sample Files/Spend Cube.Report/definition/pages/02604e232e37ce8027cd/visuals/20c4f4b196f0952a45c0/visual.json
/3.Sample Files/Spend Cube.Report,02604e232e37ce8027cd,20c4f4b196f0952a45c0,actionButton,Style 2,fill.show,show,true,boolean,3.Sample Files/Spend Cube.Report/definition/pages/02604e232e37ce8027cd/visuals/20c4f4b196f0952a45c0/visual.json
/3.Sample Files/Spend Cube.Report,02604e232e37ce8027cd,20c4f4b196f0952a45c0,actionButton,Style 2,fill[id=default].transparency,transparency,0,integer,3.Sample Files/Spend Cube.Report/definition/pages/02604e232e37ce8027cd/visuals/20c4f4b196f0952a45c0/visual.json
/3.Sample Files/Spend Cube.Report,02604e232e37ce8027cd,20c4f4b196f0952a45c0,actionButton,Style 2,icon.show,show,false,boolean,3.Sample Files/Spend Cube.Report/definition/pages/02604e232e37ce8027cd/visuals/20c4f4b196f0952a45c0/visual.json
/3.Sample Files/Spend Cube.Report,02604e232e37ce8027cd,20c4f4b196f0952a45c0,actionButton,Style 2,outline.show,show,false,boolean,3.Sample Files/Spend Cube.Report/definition/pages/02604e232e37ce8027cd/visuals/20c4f4b196f0952a45c0/visual.json
/3.Sample Files/Spend Cube.Report,02604e232e37ce8027cd,20c4f4b196f0952a45c0,actionButton,Style 2,outline[id=default].weight,weight,1,integer,3.Sample Files/Spend Cube.Report/definition/pages/02604e232e37ce8027cd/visuals/20c4f4b196f0952a45c0/visual.json
/3.Sample Files/Spend Cube.Report,02604e232e37ce8027cd,20c4f4b196f0952a45c0,actionButton,Style 2,text.show,show,true,boolean,3.Sample Files/Spend Cube.Report/definition/pages/02604e232e37ce8027cd/visuals/20c4f4b196f0952a45c0/visual.json
/3.Sample Files/Spend Cube.Report,02604e232e37ce8027cd,2fc236f7d460d541ff95,slicer,Style 1,data.mode,mode,Dropdown,string,3.Sample Files/Spend Cube.Report/definition/pages/02604e232e37ce8027cd/visuals/2fc236f7d460d541ff95/visual.json
/3.Sample Files/Spend Cube.Report,02604e232e37ce8027cd,2fc236f7d460d541ff95,slicer,Style 1,header.show,show,true,boolean,3.Sample Files/Spend Cube.Report/definition/pages/02604e232e37ce8027cd/visuals/2fc236f7d460d541ff95/visual.json
/3.Sample Files/Spend Cube.Report,02604e232e37ce8027cd,2fc236f7d460d541ff95,slicer,Style 1,selection.selectAllCheckboxEnabled,selectAllCheckboxEnabled,true,boolean,3.Sample Files/Spend Cube.Report/definition/pages/02604e232e37ce8027cd/visuals/2fc236f7d460d541ff95/visual.json
/3.Sample Files/Spend Cube.Report,02604e232e37ce8027cd,2fc236f7d460d541ff95,slicer,Style 1,selection.singleSelect,singleSelect,false,boolean,3.Sample Files/Spend Cube.Report/definition/pages/02604e232e37ce8027cd/visuals/2fc236f7d460d541ff95/visual.json
/3.Sample Files/Spend Cube.Report,02604e232e37ce8027cd,2fc236f7d460d541ff95,slicer,Style 1,visualHeader.show,show,false,boolean,3.Sample Files/Spend Cube.Report/definition/pages/02604e232e37ce8027cd/visuals/2fc236f7d460d541ff95/visual.json
/3.Sample Files/Spend Cube.Report,02604e232e37ce8027cd,39f30bda89ed23307ac0,image,Style 1,imageScaling.imageScalingType,imageScalingType,Normal,string,3.Sample Files/Spend Cube.Report/definition/pages/02604e232e37ce8027cd/visuals/39f30bda89ed23307ac0/visual.json
/3.Sample Files/Spend Cube.Report,02604e232e37ce8027cd,7b35aeb99bd1cf6aabbe,slicer,Style 1,data.mode,mode,Dropdown,string,3.Sample Files/Spend Cube.Report/definition/pages/02604e232e37ce8027cd/visuals/7b35aeb99bd1cf6aabbe/visual.json
/3.Sample Files/Spend Cube.Report,02604e232e37ce8027cd,7b35aeb99bd1cf6aabbe,slicer,Style 1,header.show,show,true,boolean,3.Sample Files/Spend Cube.Report/definition/pages/02604e232e37ce8027cd/visuals/7b35aeb99bd1cf6aabbe/visual.json
/3.Sample Files/Spend Cube.Report,02604e232e37ce8027cd,7b35aeb99bd1cf6aabbe,slicer,Style 1,selection.selectAllCheckboxEnabled,selectAllCheckboxEnabled,true,boolean,3.Sample Files/Spend Cube.Report/definition/pages/02604e232e37ce8027cd/visuals/7b35aeb99bd1cf6aabbe/visual.json
/3.Sample Files/Spend Cube.Report,02604e232e37ce8027cd,7b35aeb99bd1cf6aabbe,slicer,Style 1,selection.singleSelect,singleSelect,false,boolean,3.Sample Files/Spend Cube.Report/definition/pages/02604e232e37ce8027cd/visuals/7b35aeb99bd1cf6aabbe/visual.json
/3.Sample Files/Spend Cube.Report,02604e232e37ce8027cd,7b35aeb99bd1cf6aabbe,slicer,Style 1,visualHeader.show,show,false,boolean,3.Sample Files/Spend Cube.Report/definition/pages/02604e232e37ce8027cd/visuals/7b35aeb99bd1cf6aabbe/visual.json
/3.Sample Files/Spend Cube.Report,02604e232e37ce8027cd,911103ba7ead89f2fb04,slicer,Style 1,data.mode,mode,Dropdown,string,3.Sample Files/Spend Cube.Report/definition/pages/02604e232e37ce8027cd/visuals/911103ba7ead89f2fb04/visual.json
/3.Sample Files/Spend Cube.Report,02604e232e37ce8027cd,911103ba7ead89f2fb04,slicer,Style 1,header.show,show,true,boolean,3.Sample Files/Spend Cube.Report/definition/pages/02604e232e37ce8027cd/visuals/911103ba7ead89f2fb04/visual.json
/3.Sample Files/Spend Cube.Report,02604e232e37ce8027cd,911103ba7ead89f2fb04,slicer,Style 1,selection.selectAllCheckboxEnabled,selectAllCheckboxEnabled,true,boolean,3.Sample Files/Spend Cube.Report/definition/pages/02604e232e37ce8027cd/visuals/911103ba7ead89f2fb04/visual.json
/3.Sample Files/Spend Cube.Report,02604e232e37ce8027cd,911103ba7ead89f2fb04,slicer,Style 1,selection.singleSelect,singleSelect,false,boolean,3.Sample Files/Spend Cube.Report/definition/pages/02604e232e37ce8027cd/visuals/911103ba7ead89f2fb04/visual.json
/3.Sample Files/Spend Cube.Report,02604e232e37ce8027cd,911103ba7ead89f2fb04,slicer,Style 1,visualHeader.show,show,false,boolean,3.Sample Files/Spend Cube.Report/definition/pages/02604e232e37ce8027cd/visuals/911103ba7ead89f2fb04/visual.json
/3.Sample Files/Spend Cube.Report,02604e232e37ce8027cd,9561b2505f2440e48421,actionButton,Style 2,fill[id=default].fillColor.solid.color,color,"ThemeDataColor(ColorId=0,Percent=0)",string,3.Sample Files/Spend Cube.Report/definition/pages/02604e232e37ce8027cd/visuals/9561b2505f2440e48421/visual.json
/3.Sample Files/Spend Cube.Report,02604e232e37ce8027cd,9561b2505f2440e48421,actionButton,Style 2,fill.show,show,true,boolean,3.Sample Files/Spend Cube.Report/definition/pages/02604e232e37ce8027cd/visuals/9561b2505f2440e48421/visual.json
/3.Sample Files/Spend Cube.Report,02604e232e37ce8027cd,9561b2505f2440e48421,actionButton,Style 2,fill[id=default].transparency,transparency,0,integer,3.Sample Files/Spend Cube.Report/definition/pages/02604e232e37ce8027cd/visuals/9561b2505f2440e48421/visual.json
/3.Sample Files/Spend Cube.Report,02604e232e37ce8027cd,9561b2505f2440e48421,actionButton,Style 2,icon.show,show,false,boolean,3.Sample Files/Spend Cube.Report/definition/pages/02604e232e37ce8027cd/visuals/9561b2505f2440e48421/visual.json
/3.Sample Files/Spend Cube.Report,02604e232e37ce8027cd,9561b2505f2440e48421,actionButton,Style 2,outline.show,show,false,boolean,3.Sample Files/Spend Cube.Report/definition/pages/02604e232e37ce8027cd/visuals/9561b2505f2440e48421/visual.json
/3.Sample Files/Spend Cube.Report,02604e232e37ce8027cd,9561b2505f2440e48421,actionButton,Style 2,outline[id=default].weight,weight,1,integer,3.Sample Files/Spend Cube.Report/definition/pages/02604e232e37ce8027cd/visuals/9561b2505f2440e48421/visual.json
/3.Sample Files/Spend Cube.Report,02604e232e37ce8027cd,9561b2505f2440e48421,actionButton,Style 2,text.show,show,true,boolean,3.Sample Files/Spend Cube.Report/definition/pages/02604e232e37ce8027cd/visuals/9561b2505f2440e48421/visual.json
/3.Sample Files/Spend Cube.Report,02604e232e37ce8027cd,a2439f2fd4313bf805f7,slicer,Style 1,data.mode,mode,Dropdown,string,3.Sample Files/Spend Cube.Report/definition/pages/02604e232e37ce8027cd/visuals/a2439f2fd4313bf805f7/visual.json
/3.Sample Files/Spend Cube.Report,02604e232e37ce8027cd,a2439f2fd4313bf805f7,slicer,Style 1,header.show,show,true,boolean,3.Sample Files/Spend Cube.Report/definition/pages/02604e232e37ce8027cd/visuals/a2439f2fd4313bf805f7/visual.json
/3.Sample Files/Spend Cube.Report,02604e232e37ce8027cd,a2439f2fd4313bf805f7,slicer,Style 1,selection.selectAllCheckboxEnabled,selectAllCheckboxEnabled,true,boolean,3.Sample Files/Spend Cube.Report/definition/pages/02604e232e37ce8027cd/visuals/a2439f2fd4313bf805f7/visual.json
/3.Sample Files/Spend Cube.Report,02604e232e37ce8027cd,a2439f2fd4313bf805f7,slicer,Style 1,selection.singleSelect,singleSelect,false,boolean,3.Sample Files/Spend Cube.Report/definition/pages/02604e232e37ce8027cd/visuals/a2439f2fd4313bf805f7/visual.json
/3.Sample Files/Spend Cube.Report,02604e232e37ce8027cd,a2439f2fd4313bf805f7,slicer,Style 1,visualHeader.show,show,false,boolean,3.Sample Files/Spend Cube.Report/definition/pages/02604e232e37ce8027cd/visuals/a2439f2fd4313bf805f7/visual.json
/3.Sample Files/Spend Cube.Report,02604e232e37ce8027cd,b5b20f69f7e6ad8bf950,actionButton,Style 1,icon.show,show,true,boolean,3.Sample Files/Spend Cube.Report/definition/pages/02604e232e37ce8027cd/visuals/b5b20f69f7e6ad8bf950/visual.json
/3.Sample Files/Spend Cube.Report,02604e232e37ce8027cd,be616747c638d1fb17ae,shape,Style 2,fill[id=default].fillColor.solid.color,color,"ThemeDataColor(ColorId=0,Percent=0)",string,3.Sample Files/Spend Cube.Report/definition/pages/02604e232e37ce8027cd/visuals/be616747c638d1fb17ae/visual.json
/3.Sample Files/Spend Cube.Report,02604e232e37ce8027cd,bf3f83c564bfb2b6d3ee,slicer,Style 1,data.mode,mode,Dropdown,string,3.Sample Files/Spend Cube.Report/definition/pages/02604e232e37ce8027cd/visuals/bf3f83c564bfb2b6d3ee/visual.json
/3.Sample Files/Spend Cube.Report,02604e232e37ce8027cd,bf3f83c564bfb2b6d3ee,slicer,Style 1,header.show,show,true,boolean,3.Sample Files/Spend Cube.Report/definition/pages/02604e232e37ce8027cd/visuals/bf3f83c564bfb2b6d3ee/visual.json
/3.Sample Files/Spend Cube.Report,02604e232e37ce8027cd,bf3f83c564bfb2b6d3ee,slicer,Style 1,selection.selectAllCheckboxEnabled,selectAllCheckboxEnabled,true,boolean,3.Sample Files/Spend Cube.Report/definition/pages/02604e232e37ce8027cd/visuals/bf3f83c564bfb2b6d3ee/visual.json
/3.Sample Files/Spend Cube.Report,02604e232e37ce8027cd,bf3f83c564bfb2b6d3ee,slicer,Style 1,selection.singleSelect,singleSelect,false,boolean,3.Sample Files/Spend Cube.Report/definition/pages/02604e232e37ce8027cd/visuals/bf3f83c564bfb2b6d3ee/visual.json
/3.Sample Files/Spend Cube.Report,02604e232e37ce8027cd,bf3f83c564bfb2b6d3ee,slicer,Style 1,visualHeader.show,show,false,boolean,3.Sample Files/Spend Cube.Report/definition/pages/02604e232e37ce8027cd/visuals/bf3f83c564bfb2b6d3ee/visual.json
/3.Sample Files/Spend Cube.Report,02604e232e37ce8027cd,c3f255057918d562dfd8,slicer,Style 1,data.mode,mode,Dropdown,string,3.Sample Files/Spend Cube.Report/definition/pages/02604e232e37ce8027cd/visuals/c3f255057918d562dfd8/visual.json
/3.Sample Files/Spend Cube.Report,02604e232e37ce8027cd,c3f255057918d562dfd8,slicer,Style 1,header.show,show,true,boolean,3.Sample Files/Spend Cube.Report/definition/pages/02604e232e37ce8027cd/visuals/c3f255057918d562dfd8/visual.json
/3.Sample Files/Spend Cube.Report,02604e232e37ce8027cd,c3f255057918d562dfd8,slicer,Style 1,selection.selectAllCheckboxEnabled,selectAllCheckboxEnabled,true,boolean,3.Sample Files/Spend Cube.Report/definition/pages/02604e232e37ce8027cd/visuals/c3f255057918d562dfd8/visual.json
/3.Sample Files/Spend Cube.Report,02604e232e37ce8027cd,c3f255057918d562dfd8,slicer,Style 1,selection.singleSelect,singleSelect,false,boolean,3.Sample Files/Spend Cube.Report/definition/pages/02604e232e37ce8027cd/visuals/c3f255057918d562dfd8/visual.json
/3.Sample Files/Spend Cube.Report,02604e232e37ce8027cd,c3f255057918d562dfd8,slicer,Style 1,visualHeader.show,show,false,boolean,3.Sample Files/Spend Cube.Report/definition/pages/02604e232e37ce8027cd/visuals/c3f255057918d562dfd8/visual.json
/3.Sample Files/Spend Cube.Report,02604e232e37ce8027cd,c69bd4869d47aeed5b3c,slicer,Style 1,data.mode,mode,Dropdown,string,3.Sample Files/Spend Cube.Report/definition/pages/02604e232e37ce8027cd/visuals/c69bd4869d47aeed5b3c/visual.json
/3.Sample Files/Spend Cube.Report,02604e232e37ce8027cd,c69bd4869d47aeed5b3c,slicer,Style 1,header.show,show,true,boolean,3.Sample Files/Spend Cube.Report/definition/pages/02604e232e37ce8027cd/visuals/c69bd4869d47aeed5b3c/visual.json
/3.Sample Files/Spend Cube.Report,02604e232e37ce8027cd,c69bd4869d47aeed5b3c,slicer,Style 1,selection.selectAllCheckboxEnabled,selectAllCheckboxEnabled,true,boolean,3.Sample Files/Spend Cube.Report/definition/pages/02604e232e37ce8027cd/visuals/c69bd4869d47aeed5b3c/visual.json
/3.Sample Files/Spend Cube.Report,02604e232e37ce8027cd,c69bd4869d47aeed5b3c,slicer,Style 1,selection.singleSelect,singleSelect,false,boolean,3.Sample Files/Spend Cube.Report/definition/pages/02604e232e37ce8027cd/visuals/c69bd4869d47aeed5b3c/visual.json
/3.Sample Files/Spend Cube.Report,02604e232e37ce8027cd,c69bd4869d47aeed5b3c,slicer,Style 1,visualHeader.show,show,false,boolean,3.Sample Files/Spend Cube.Report/definition/pages/02604e232e37ce8027cd/visuals/c69bd4869d47aeed5b3c/visual.json
/3.Sample Files/Spend Cube.Report,02604e232e37ce8027cd,d631b92360fbb2586a62,slicer,Style 1,data.mode,mode,Dropdown,string,3.Sample Files/Spend Cube.Report/definition/pages/02604e232e37ce8027cd/visuals/d631b92360fbb2586a62/visual.json
/3.Sample Files/Spend Cube.Report,02604e232e37ce8027cd,d631b92360fbb2586a62,slicer,Style 1,header.show,show,true,boolean,3.Sample Files/Spend Cube.Report/definition/pages/02604e232e37ce8027cd/visuals/d631b92360fbb2586a62/visual.json
/3.Sample Files/Spend Cube.Report,02604e232e37ce8027cd,d631b92360fbb2586a62,slicer,Style 1,selection.selectAllCheckboxEnabled,selectAllCheckboxEnabled,true,boolean,3.Sample Files/Spend Cube.Report/definition/pages/02604e232e37ce8027cd/visuals/d631b92360fbb2586a62/visual.json
/3.Sample Files/Spend Cube.Report,02604e232e37ce8027cd,d631b92360fbb2586a62,slicer,Style 1,selection.singleSelect,singleSelect,false,boolean,3.Sample Files/Spend Cube.Report/definition/pages/02604e232e37ce8027cd/visuals/d631b92360fbb2586a62/visual.json
/3.Sample Files/Spend Cube.Report,02604e232e37ce8027cd,d631b92360fbb2586a62,slicer,Style 1,visualHeader.show,show,false,boolean,3.Sample Files/Spend Cube.Report/definition/pages/02604e232e37ce8027cd/visuals/d631b92360fbb2586a62/visual.json
/3.Sample Files/Spend Cube.Report,02604e232e37ce8027cd,d94e6436b3e8bb0c71b7,slicer,Style 1,data.mode,mode,Dropdown,string,3.Sample Files/Spend Cube.Report/definition/pages/02604e232e37ce8027cd/visuals/d94e6436b3e8bb0c71b7/visual.json
/3.Sample Files/Spend Cube.Report,02604e232e37ce8027cd,d94e6436b3e8bb0c71b7,slicer,Style 1,header.show,show,true,boolean,3.Sample Files/Spend Cube.Report/definition/pages/02604e232e37ce8027cd/visuals/d94e6436b3e8bb0c71b7/visual.json
/3.Sample Files/Spend Cube.Report,02604e232e37ce8027cd,d94e6436b3e8bb0c71b7,slicer,Style 1,selection.selectAllCheckboxEnabled,selectAllCheckboxEnabled,true,boolean,3.Sample Files/Spend Cube.Report/definition/pages/02604e232e37ce8027cd/visuals/d94e6436b3e8bb0c71b7/visual.json
/3.Sample Files/Spend Cube.Report,02604e232e37ce8027cd,d94e6436b3e8bb0c71b7,slicer,Style 1,selection.singleSelect,singleSelect,false,boolean,3.Sample Files/Spend Cube.Report/definition/pages/02604e232e37ce8027cd/visuals/d94e6436b3e8bb0c71b7/visual.json
/3.Sample Files/Spend Cube.Report,02604e232e37ce8027cd,d94e6436b3e8bb0c71b7,slicer,Style 1,visualHeader.show,show,false,boolean,3.Sample Files/Spend Cube.Report/definition/pages/02604e232e37ce8027cd/visuals/d94e6436b3e8bb0c71b7/visual.json
/3.Sample Files/Spend Cube.Report,02604e232e37ce8027cd,fae5420ad7d038d03e90,slicer,Style 1,data.mode,mode,Dropdown,string,3.Sample Files/Spend Cube.Report/definition/pages/02604e232e37ce8027cd/visuals/fae5420ad7d038d03e90/visual.json
/3.Sample Files/Spend Cube.Report,02604e232e37ce8027cd,fae5420ad7d038d03e90,slicer,Style 1,header.show,show,true,boolean,3.Sample Files/Spend Cube.Report/definition/pages/02604e232e37ce8027cd/visuals/fae5420ad7d038d03e90/visual.json
/3.Sample Files/Spend Cube.Report,02604e232e37ce8027cd,fae5420ad7d038d03e90,slicer,Style 1,selection.selectAllCheckboxEnabled,selectAllCheckboxEnabled,true,boolean,3.Sample Files/Spend Cube.Report/definition/pages/02604e232e37ce8027cd/visuals/fae5420ad7d038d03e90/visual.json
/3.Sample Files/Spend Cube.Report,02604e232e37ce8027cd,fae5420ad7d038d03e90,slicer,Style 1,selection.singleSelect,singleSelect,false,boolean,3.Sample Files/Spend Cube.Report/definition/pages/02604e232e37ce8027cd/visuals/fae5420ad7d038d03e90/visual.json
/3.Sample Files/Spend Cube.Report,02604e232e37ce8027cd,fae5420ad7d038d03e90,slicer,Style 1,visualHeader.show,show,false,boolean,3.Sample Files/Spend Cube.Report/definition/pages/02604e232e37ce8027cd/visuals/fae5420ad7d038d03e90/visual.json
/3.Sample Files/Spend Cube.Report,1374d8c3ba887ae4c02c,000656284e359f125b8a,shape,Style 3,fill.show,show,false,boolean,3.Sample Files/Spend Cube.Report/definition/pages/1374d8c3ba887ae4c02c/visuals/000656284e359f125b8a/visual.json
/3.Sample Files/Spend Cube.Report,1374d8c3ba887ae4c02c,00769583f29fe2b64c50,card,Style 2,background.show,show,false,boolean,3.Sample Files/Spend Cube.Report/definition/pages/1374d8c3ba887ae4c02c/visuals/00769583f29fe2b64c50/visual.json
